date,startup_name,industry,city,investment_type,amount_usd,period
2016-02-24,Pocketin,E-commerce,Noida,Seed,150000.0,Pre-COVID
2016-02-24,FeetApart,E-commerce,Bengaluru,Seed,,Pre-COVID
2016-02-24,AppilyEver,E-commerce,Hyderabad,Seed,400000.0,Pre-COVID
2016-02-24,Sayfix,E-commerce,Bengaluru,Seed,160000.0,Pre-COVID
2016-02-24,LoanZen,E-commerce,Bengaluru,Seed,,Pre-COVID
2016-02-24,NoBroker,E-commerce,Bengaluru,Private Equity,10000000.0,Pre-COVID
2016-02-25,OfBusiness,E-commerce,Gurugram,Private Equity,5000000.0,Pre-COVID
2016-02-25,CarveNiche,E-commerce,Bengaluru,Seed,,Pre-COVID
2016-02-25,Juspay,E-commerce,Bengaluru,Private Equity,5800000.0,Pre-COVID
2016-02-25,Funcart,E-commerce,Delhi,Seed,70000.0,Pre-COVID
2016-02-26,Freedom Smart Labs,SaaS,Delhi,Seed,145000.0,Pre-COVID
2016-02-26,EduBridge,E-commerce,Mumbai,Private Equity,2500000.0,Pre-COVID
2016-02-29,Hopscotch,E-commerce,Mumbai,Private Equity,13000000.0,Pre-COVID
2016-02-29,Nestaway,E-commerce,Bengaluru,Private Equity,,Pre-COVID
2016-02-29,PinClick,E-commerce,Bengaluru,Private Equity,,Pre-COVID
2016-03-01,Gympik,E-commerce,Bengaluru,Private Equity,,Pre-COVID
2016-03-01,Testbook,E-commerce,Mumbai,Private Equity,,Pre-COVID
2016-03-01,DriveU,E-commerce,Bengaluru,Seed,,Pre-COVID
2016-03-01,IQlect,SaaS,Bengaluru,Private Equity,,Pre-COVID
2016-03-02,Skedool,E-commerce,Bengaluru,Seed,,Pre-COVID
2016-03-02,Systemantics,SaaS,Bengaluru,Private Equity,1400000.0,Pre-COVID
2016-03-02,MoMark,E-commerce,Noida,Private Equity,600000.0,Pre-COVID
2016-03-03,Imarticus Learning,EdTech,Mumbai,Private Equity,1000000.0,Pre-COVID
2016-03-03,Shouut,E-commerce,Delhi,Seed,500000.0,Pre-COVID
2016-03-03,Vertuals,SaaS,Mumbai,Seed,,Pre-COVID
2016-03-04,Tarusa World,E-commerce,Mumbai,Seed,,Pre-COVID
2016-03-04,Zappka,E-commerce,Gurugram,Seed,100000.0,Pre-COVID
2016-03-04,Civilsdaily,E-commerce,Delhi,Seed,,Pre-COVID
2016-03-04,medECUBE,HealthTech,Gurugram,Private Equity,4000000.0,Pre-COVID
2016-03-04,Arcatron Mobility,SaaS,Pune,Seed,,Pre-COVID
2016-03-04,Aahaa,E-commerce,Chennai,Private Equity,1000000.0,Pre-COVID
2016-03-04,TinyStep,E-commerce,Bengaluru,Private Equity,,Pre-COVID
2016-03-04,FTCash,E-commerce,Kolkata,Seed,150000.0,Pre-COVID
2016-03-07,N.O.W,E-commerce,Noida,Seed,500000.0,Pre-COVID
2016-03-07,Ninjacart,E-commerce,Bengaluru,Private Equity,3000000.0,Pre-COVID
2016-03-07,Reach,E-commerce,Bengaluru,Seed,500000.0,Pre-COVID
2016-03-07,Vanity Cube,E-commerce,Delhi,Seed,250000.0,Pre-COVID
2016-03-07,Wooplr,E-commerce,Bengaluru,Seed,,Pre-COVID
2016-03-07,Medidaili,E-commerce,Bengaluru,Seed,100000.0,Pre-COVID
2016-03-08,dunzo,E-commerce,Bengaluru,Seed,650000.0,Pre-COVID
2016-03-08,Kartrocket,E-commerce,Delhi,Private Equity,8000000.0,Pre-COVID
2016-03-08,Cookaroo,E-commerce,Bengaluru,Seed,,Pre-COVID
2016-03-08,vPhrase Analytics,SaaS,Mumbai,Seed,,Pre-COVID
2016-03-08,LoveCycles,E-commerce,Bengaluru,Seed,750000.0,Pre-COVID
2016-03-08,Finomena,SaaS,Delhi,Private Equity,,Pre-COVID
2016-03-09,Indiamart,E-commerce,Noida,Private Equity,,Pre-COVID
2016-03-09,SmartVizX,SaaS,Noida,Seed,500000.0,Pre-COVID
2016-03-09,MyGubbi,RealEstate,Bengaluru,Seed,2500000.0,Pre-COVID
2016-03-09,Nukkad Shops,E-commerce,Hyderabad,Seed,1000000.0,Pre-COVID
2016-03-09,Cloudacar,E-commerce,Pune,Seed,,Pre-COVID
2016-03-09,Justride,E-commerce,Mumbai,Seed,400000.0,Pre-COVID
2016-03-09,Yana,E-commerce,Gurugram,Seed,,Pre-COVID
2016-03-10,Big Fish Ventures,FoodTech,Delhi,Private Equity,11100000.0,Pre-COVID
2016-03-10,Stylflip,E-commerce,Mumbai,Seed,,Pre-COVID
2016-03-10,Icertis,SaaS,Pune,Private Equity,15000000.0,Pre-COVID
2016-03-10,Supplified,E-commerce,Delhi,Seed,1000000.0,Pre-COVID
2016-03-11,JollyFoodFellow,SaaS,Ahmedabad,Seed,,Pre-COVID
2016-03-14,PinkBlue,E-commerce,Bengaluru,Seed,223608.0,Pre-COVID
2016-03-14,TruckingCube,Logistics,Delhi,Private Equity,14900000.0,Pre-COVID
2016-03-14,eSwasthya,E-commerce,Ahmedabad,Seed,,Pre-COVID
2016-03-15,FlipClass,E-commerce,Bengaluru,Private Equity,1000000.0,Pre-COVID
2016-03-15,Proximit,SaaS,Pune,Seed,150000.0,Pre-COVID
2016-03-15,WithMe,E-commerce,Gurugram,Seed,250000.0,Pre-COVID
2016-03-16,Gapoon,E-commerce,Bengaluru,Seed,180000.0,Pre-COVID
2016-03-16,Avagmah,E-commerce,Bengaluru,Seed,,Pre-COVID
2016-03-16,WorkIndia,E-commerce,Mumbai,Seed,,Pre-COVID
2016-03-16,Wealthy,E-commerce,Bengaluru,Seed,250000.0,Pre-COVID
2016-03-17,Liftiee,E-commerce,Mumbai,Seed,108000.0,Pre-COVID
2016-03-17,HealthEnablr,E-commerce,Mumbai,Seed,800000.0,Pre-COVID
2016-03-17,Pramati,HealthTech,Noida,Seed,200000.0,Pre-COVID
2016-03-17,Qlivery,E-commerce,Gurugram,Seed,230000.0,Pre-COVID
2016-03-18,Hello Curry,FoodTech,Hyderabad,Private Equity,1500000.0,Pre-COVID
2016-03-19,goSporto,E-commerce,Delhi,Seed,30000.0,Pre-COVID
2016-03-21,OneClickWash,E-commerce,Gurugram,Seed,,Pre-COVID
2016-03-21,Girnar Software,E-commerce,Jaipur,Private Equity,,Pre-COVID
2016-03-21,Room On Call,E-commerce,Gurugram,Private Equity,2000000.0,Pre-COVID
2016-03-22,CityShor,E-commerce,Ahmedabad,Seed,,Pre-COVID
2016-03-22,CreditSeva,E-commerce,Hyderabad,Seed,360000.0,Pre-COVID
2016-03-22,LifCare,E-commerce,Jaipur,Seed,,Pre-COVID
2016-03-22,DrivoJoy,E-commerce,Bengaluru,Seed,600000.0,Pre-COVID
2016-03-22,BigBasket,E-commerce,Bengaluru,Private Equity,150000000.0,Pre-COVID
2016-03-22,Byju\\xe2\\x80\\x99s,E-commerce,Bengaluru,Private Equity,75000000.0,Pre-COVID
2016-03-22,Smartron,SaaS,Bengaluru,Private Equity,,Pre-COVID
2016-03-23,Endless Robotics,SaaS,Hyderabad,Seed,100000.0,Pre-COVID
2016-03-23,SP Robotics,SaaS,Chennai,Seed,300000.0,Pre-COVID
2016-03-23,StalkBuyLove,E-commerce,Delhi,Seed,,Pre-COVID
2016-03-23,eKincare,E-commerce,Hyderabad,Private Equity,330000.0,Pre-COVID
2016-03-23,HashLearn,E-commerce,,Seed,,Pre-COVID
2016-03-23,Wheelstreet,E-commerce,Bengaluru,Private Equity,500000.0,Pre-COVID
2016-03-24,Horntell,E-commerce,Gurugram,Seed,150000.0,Pre-COVID
2016-03-28,Schoolkart,E-commerce,Noida,Seed,300000.0,Pre-COVID
2016-03-29,HealthEminds,E-commerce,Bengaluru,Seed,,Pre-COVID
2016-03-29,Babygogo,E-commerce,Delhi,Seed,300000.0,Pre-COVID
2016-03-29,Veritas Finance,FinTech,Chennai,Private Equity,4700000.0,Pre-COVID
2016-03-29,QikShip,E-commerce,Delhi,Seed,200000.0,Pre-COVID
2016-03-29,FixNix,E-commerce,Chennai,Seed,500000.0,Pre-COVID
2016-03-30,Touchkin,HealthTech,Bengaluru,Seed,400000.0,Pre-COVID
2016-03-30,True Balance,SaaS,Gurugram,Private Equity,,Pre-COVID
2016-03-31,SwitchMe,E-commerce,Mumbai,Seed,,Pre-COVID
2016-03-31,Transcell,HealthTech,Hyderabad,Seed,,Pre-COVID
2016-04-01,Dil Mil,E-commerce,Bengaluru,Private Equity,2700000.0,Pre-COVID
2016-04-01,PicsDream,E-commerce,Delhi,Seed,,Pre-COVID
2016-04-01,Process 9,E-commerce,Gurugram,Seed,,Pre-COVID
2016-04-04,Housing,E-commerce,Mumbai,Private Equity,,Pre-COVID
2016-04-04,Roll Mafia,FoodTech,Pune,Seed,,Pre-COVID
2016-04-04,Hungama,E-commerce,Mumbai,Private Equity,25000000.0,Pre-COVID
2016-04-04,Highway Delite,E-commerce,Bengaluru,Seed,,Pre-COVID
2016-04-05,Cult Fitness,HealthTech,Bengaluru,Seed,,Pre-COVID
2016-04-05,Haptik,SaaS,Mumbai,Private Equity,,Pre-COVID
2016-04-05,Servify,E-commerce,Mumbai,Private Equity,,Pre-COVID
2016-04-06,gear6,E-commerce,Bengaluru,Seed,500000.0,Pre-COVID
2016-04-06,Petoo,E-commerce,Bengaluru,Private Equity,1000000.0,Pre-COVID
2016-04-06,MyGlamm,E-commerce,Mumbai,Private Equity,6000000.0,Pre-COVID
2016-04-06,Shipsy,Logistics,Gurugram,Private Equity,1000000.0,Pre-COVID
2016-04-07,Truly Social,E-commerce,,Private Equity,,Pre-COVID
2016-04-08,Little Black Book,E-commerce,Delhi,Seed,,Pre-COVID
2016-04-08,Vahan,EdTech,Chennai,Seed,,Pre-COVID
2016-04-08,imedilane,E-commerce,Delhi,Seed,40000.0,Pre-COVID
2016-04-11,Living Local,E-commerce,Mumbai,Seed,200000.0,Pre-COVID
2016-04-11,Vegfru,E-commerce,Delhi,Seed,,Pre-COVID
2016-04-11,Oyo,E-commerce,Delhi,Private Equity,100000000.0,Pre-COVID
2016-04-11,PriceRaja,E-commerce,Gurugram,Seed,300000.0,Pre-COVID
2016-04-12,Indi.com,E-commerce,,Seed,,Pre-COVID
2016-04-12,MagicX,E-commerce,Bengaluru,Seed,1000000.0,Pre-COVID
2016-04-12,Happydemic,E-commerce,Mumbai,Seed,,Pre-COVID
2016-04-12,LenDenClub,FinTech,Mumbai,Seed,,Pre-COVID
2016-04-13,kredX,E-commerce,Bengaluru,Seed,750000.0,Pre-COVID
2016-04-13,Legalraasta,E-commerce,Delhi,Seed,1000000.0,Pre-COVID
2016-04-13,RainCan,E-commerce,Pune,Seed,150000.0,Pre-COVID
2016-04-13,Hippily,E-commerce,Mumbai,Seed,250000.0,Pre-COVID
2016-04-14,Wedwise,E-commerce,Delhi,Seed,,Pre-COVID
2016-04-14,BeaconsTalk,SaaS,Mumbai,Seed,100000.0,Pre-COVID
2016-04-15,Tapchief,E-commerce,Bengaluru,Seed,150000.0,Pre-COVID
2016-04-15,Organicshop,E-commerce,Jaipur,Seed,,Pre-COVID
2016-04-15,MInd Your Fleet,E-commerce,Noida,Seed,,Pre-COVID
2016-04-15,NestAway,E-commerce,Bengaluru,Private Equity,30000000.0,Pre-COVID
2016-04-15,RenewBuy,E-commerce,Delhi,Seed,1000000.0,Pre-COVID
2016-04-15,Blue Box Media,E-commerce,Jaipur,Seed,,Pre-COVID
2016-04-15,Deal 4Loans,E-commerce,Noida,Seed,,Pre-COVID
2016-04-15,Vyomo,E-commerce,Delhi,Private Equity,15000000.0,Pre-COVID
2016-04-18,Yufta,E-commerce,Bengaluru,Seed,,Pre-COVID
2016-04-18,Rapido,E-commerce,Bengaluru,Private Equity,,Pre-COVID
2016-04-18,Houssup,E-commerce,Jaipur,Seed,,Pre-COVID
2016-04-18,Jugnoo,E-commerce,Chandigarh,Private Equity,10000000.0,Pre-COVID
2016-04-18,Tork Motocycles,Others,Pune,Seed,,Pre-COVID
2016-04-18,Smytten,E-commerce,Gurugram,Seed,,Pre-COVID
2016-04-19,OYOfit,E-commerce,Bengaluru,Seed,,Pre-COVID
2016-04-19,Betaout,E-commerce,Noida,Private Equity,1500000.0,Pre-COVID
2016-04-19,DriversCart,E-commerce,Chennai,Seed,450000.0,Pre-COVID
2016-04-19,LensKart,E-commerce,Delhi,Private Equity,,Pre-COVID
2016-04-19,Simplilearn,E-commerce,Bengaluru,Private Equity,,Pre-COVID
2016-04-19,Oliveboard,E-commerce,Bengaluru,Private Equity,,Pre-COVID
2016-04-19,CollegeDekho,E-commerce,Delhi,Private Equity,2000000.0,Pre-COVID
2016-04-20,Broomberg,E-commerce,Delhi,Seed,,Pre-COVID
2016-04-20,1mg,E-commerce,Gurugram,Private Equity,15000000.0,Pre-COVID
2016-04-20,Fashalot,E-commerce,Delhi,Seed,,Pre-COVID
2016-04-21,m.paani,E-commerce,Mumbai,Seed,,Pre-COVID
2016-04-21,Yufta,E-commerce,Jaipur,Seed,,Pre-COVID
2016-04-21,mishTag,E-commerce,Delhi,Seed,,Pre-COVID
2016-04-21,Advanced Structures India,Others,Bengaluru,Private Equity,,Pre-COVID
2016-04-22,Licious,E-commerce,Bengaluru,Private Equity,3000000.0,Pre-COVID
2016-04-22,Knolskae,E-commerce,Bengaluru,Private Equity,,Pre-COVID
2016-04-22,Druva,SaaS,Pune,Private Equity,,Pre-COVID
2016-04-22,TOKO Innovation Studios,E-commerce,Delhi,Seed,450000.0,Pre-COVID
2016-04-25,Commut,E-commerce,Hyderabad,Seed,200000.0,Pre-COVID
2016-04-25,intouchapp,E-commerce,Pune,Seed,,Pre-COVID
2016-04-25,Dropkaffe,FoodTech,Bengaluru,Seed,550000.0,Pre-COVID
2016-04-26,ClearTax,E-commerce,Bengaluru,Private Equity,1300000.0,Pre-COVID
2016-04-26,Roposo,E-commerce,Gurugram,Private Equity,15000000.0,Pre-COVID
2016-04-26,Transerv,E-commerce,Mumbai,Private Equity,15000000.0,Pre-COVID
2016-04-27,MilkBasket,E-commerce,Gurugram,Seed,500000.0,Pre-COVID
2016-04-27,CareonGO,E-commerce,,Seed,,Pre-COVID
2016-04-27,RailYatri,E-commerce,Noida,Private Equity,,Pre-COVID
2016-04-27,ICHR,E-commerce,Delhi,Seed,450000.0,Pre-COVID
2016-04-27,Murgency,E-commerce,Mumbai,Private Equity,,Pre-COVID
2016-04-28,The Wedding Brigade,E-commerce,Mumbai,Seed,600000.0,Pre-COVID
2016-04-28,DocsApp,E-commerce,Bengaluru,Private Equity,1200000.0,Pre-COVID
2016-04-29,Impact Guru,E-commerce,Mumbai,Seed,500000.0,Pre-COVID
2016-04-29,LetReach,E-commerce,Delhi,Private Equity,100000.0,Pre-COVID
2016-05-01,Prescribez,E-commerce,Pune,Seed,145000.0,Pre-COVID
2016-05-01,MotoMojo,E-commerce,Mumbai,Seed,,Pre-COVID
2016-05-01,Get My Parking,SaaS,Delhi,Seed,376000.0,Pre-COVID
2016-05-02,Airwood,SaaS,Chennai,Seed,,Pre-COVID
2016-05-03,Zuver,E-commerce,Mumbai,Seed,180000.0,Pre-COVID
2016-05-03,Mobikwik,E-commerce,Gurugram,Private Equity,50000000.0,Pre-COVID
2016-05-03,iDreamCareer,E-commerce,Delhi,Private Equity,,Pre-COVID
2016-05-03,BoiBanit,E-commerce,Vadodara,Seed,,Pre-COVID
2016-05-03,Prepathon,EdTech,Mumbai,Private Equity,,Pre-COVID
2016-05-03,Zwayam,E-commerce,Bengaluru,Seed,250000.0,Pre-COVID
2016-05-04,Lenskart,E-commerce,Delhi,Private Equity,60000000.0,Pre-COVID
2016-05-04,EasyRoads,E-commerce,Mumbai,Seed,200000.0,Pre-COVID
2016-05-04,Indee,E-commerce,Bengaluru,Seed,500000.0,Pre-COVID
2016-05-04,Affordplan,SaaS,Delhi,Seed,500000.0,Pre-COVID
2016-05-04,Seclore,SaaS,Mumbai,Private Equity,12000000.0,Pre-COVID
2016-05-04,MyDentistChoice,E-commerce,Hyderabad,Seed,150000.0,Pre-COVID
2016-05-04,Comarete,SaaS,Pune,Seed,200000.0,Pre-COVID
2016-05-04,SolarTown,SaaS,Chennai,Seed,200000.0,Pre-COVID
2016-05-04,Active.ai,SaaS,,Seed,500000.0,Pre-COVID
2016-05-05,Unbxd,SaaS,Delhi,Private Equity,,Pre-COVID
2016-05-05,WebAlligator,E-commerce,Bengaluru,Seed,375000.0,Pre-COVID
2016-05-06,EduAce Services,EdTech,Lucknow,Private Equity,1000000.0,Pre-COVID
2016-05-06,Meesho,E-commerce,Bengaluru,Seed,,Pre-COVID
2016-05-07,Zebroads,Logistics,Hyderabad,Seed,75000.0,Pre-COVID
2016-05-09,Locus,SaaS,Bengaluru,Private Equity,2750000.0,Pre-COVID
2016-05-09,Toko Innovations,E-commerce,Bengaluru,Seed,450000.0,Pre-COVID
2016-05-09,Rentickle,E-commerce,Delhi,Seed,250000.0,Pre-COVID
2016-05-10,HealthifyMe,E-commerce,Bengaluru,Private Equity,6000000.0,Pre-COVID
2016-05-10,Zarget,E-commerce,Chennai,Private Equity,1500000.0,Pre-COVID
2016-05-10,InnoNano Research,SaaS,Chennai,Private Equity,18000000.0,Pre-COVID
2016-05-10,SchoolWear,E-commerce,Mumbai,Seed,1500000.0,Pre-COVID
2016-05-10,Swiggy,E-commerce,Bengaluru,Private Equity,7000000.0,Pre-COVID
2016-05-11,Zenify,E-commerce,Bengaluru,Private Equity,900000.0,Pre-COVID
2016-05-11,Faircent,E-commerce,Gurugram,Private Equity,,Pre-COVID
2016-05-11,Fractal Analytics,SaaS,Mumbai,Private Equity,100000000.0,Pre-COVID
2016-05-12,Galleri5,E-commerce,Bengaluru,Seed,,Pre-COVID
2016-05-12,Derbii,Logistics,Gurugram,Seed,,Pre-COVID
2016-05-12,ShabdNagari,E-commerce,Kanpur,Seed,,Pre-COVID
2016-05-12,Dream Wallets,E-commerce,Jaipur,Seed,,Pre-COVID
2016-05-12,Life Circle,HealthTech,Hyderabad,Private Equity,150000.0,Pre-COVID
2016-05-12,Capital Float,E-commerce,Bengaluru,Private Equity,25000000.0,Pre-COVID
2016-05-12,Unacademy,E-commerce,Bengaluru,Seed,500000.0,Pre-COVID
2016-05-13,WoW Express,Logistics,Mumbai,Private Equity,2200000.0,Pre-COVID
2016-05-13,StayZilla,E-commerce,Chennai,Private Equity,13500000.0,Pre-COVID
2016-05-16,BedBathMore,E-commerce,Mumbai,Private Equity,,Pre-COVID
2016-05-16,Smartivity,E-commerce,Delhi,Private Equity,1000000.0,Pre-COVID
2016-05-17,Blinge,E-commerce,Mumbai,Seed,,Pre-COVID
2016-05-17,Crownit,E-commerce,Gurugram,Private Equity,,Pre-COVID
2016-05-17,Murgency,E-commerce,Mumbai,Private Equity,,Pre-COVID
2016-05-18,Parentlane,E-commerce,Bengaluru,Seed,,Pre-COVID
2016-05-18,BhiveWorkspace,SaaS,Bengaluru,Private Equity,1000000.0,Pre-COVID
2016-05-18,Fundamentor,EdTech,Pune,Seed,,Pre-COVID
2016-05-18,PurpleHealth,E-commerce,Trivandrum,Seed,100000.0,Pre-COVID
2016-05-18,TheSmartQ,E-commerce,Bengaluru,Seed,250000.0,Pre-COVID
2016-05-18,EduPristine,EdTech,Mumbai,Private Equity,10000000.0,Pre-COVID
2016-05-19,Appie,E-commerce,Mumbai,Seed,1000000.0,Pre-COVID
2016-05-19,Niki.ai,SaaS,Bengaluru,Private Equity,,Pre-COVID
2016-05-19,TaxiVaxi,E-commerce,Delhi,Seed,500000.0,Pre-COVID
2016-05-19,Veqta,E-commerce,Delhi,Seed,500000.0,Pre-COVID
2016-05-20,i2ifunding,E-commerce,Noida,Seed,300000.0,Pre-COVID
2016-05-23,EduRev,E-commerce,Gurugram,Seed,,Pre-COVID
2016-05-23,Hoppingo,E-commerce,Delhi,Seed,89000.0,Pre-COVID
2016-05-24,Eatonomist,E-commerce,Gurugram,Seed,,Pre-COVID
2016-05-24,Goalwise,E-commerce,Bengaluru,Seed,1000000.0,Pre-COVID
2016-05-25,Roast,E-commerce,Delhi,Seed,,Pre-COVID
2016-05-25,Address Health,HealthTech,Bengaluru,Private Equity,1500000.0,Pre-COVID
2016-05-25,Arcatron Mobility,SaaS,Pune,Seed,100000.0,Pre-COVID
2016-05-25,SheThePeople,E-commerce,Delhi,Seed,,Pre-COVID
2016-05-26,mChamp,E-commerce,Delhi,Seed,475000.0,Pre-COVID
2016-05-26,Consure Medical,HealthTech,Delhi,Private Equity,,Pre-COVID
2016-05-26,Cleartax,E-commerce,Bengaluru,Private Equity,2000000.0,Pre-COVID
2016-05-27,Pianta,E-commerce,Bengaluru,Seed,,Pre-COVID
2016-05-30,Vahanalytics,SaaS,Mumbai,Seed,200000.0,Pre-COVID
2016-05-31,Play Your Sport,E-commerce,Delhi,Seed,,Pre-COVID
2016-05-31,Koovs,E-commerce,Delhi,Private Equity,4400000.0,Pre-COVID
2016-05-31,CCavenue,E-commerce,Mumbai,Private Equity,8900000.0,Pre-COVID
2016-05-31,1mg,E-commerce,Gurugram,Private Equity,,Pre-COVID
2016-05-31,Tpot,FoodTech,Gurugram,Seed,,Pre-COVID
2016-05-31,MachaDalo,E-commerce,Mumbai,Seed,175000.0,Pre-COVID
2016-06-01,Chikoop,E-commerce,Indore,Seed,,Pre-COVID
2016-06-01,BRIDGEi2I,SaaS,Bengaluru,Private Equity,,Pre-COVID
2016-06-02,Atomberg,SaaS,Mumbai,Private Equity,1000000.0,Pre-COVID
2016-06-02,Coutloot,E-commerce,Mumbai,Seed,,Pre-COVID
2016-06-02,Droom,E-commerce,Delhi,Private Equity,,Pre-COVID
2016-06-02,Limo,E-commerce,Mumbai,Private Equity,1000000.0,Pre-COVID
2016-06-02,Visit,E-commerce,Delhi,Seed,,Pre-COVID
2016-06-03,Vyome Biosciences,HealthTech,Delhi,Private Equity,2000000.0,Pre-COVID
2016-06-03,iCliniq,E-commerce,Bengaluru,Seed,,Pre-COVID
2016-06-03,GoGo Truck,E-commerce,Chennai,Seed,75000.0,Pre-COVID
2016-06-06,SillyMonks,E-commerce,Hyderabad,Seed,448000.0,Pre-COVID
2016-06-07,CueMath,EdTech,Bengaluru,Private Equity,4000000.0,Pre-COVID
2016-06-07,KrazyBee,E-commerce,Bengaluru,Private Equity,2000000.0,Pre-COVID
2016-06-07,Intgrea,SaaS,Bengaluru,Seed,100000.0,Pre-COVID
2016-06-07,HelpShift,SaaS,Pune,Private Equity,23000000.0,Pre-COVID
2016-06-07,CreditVidya,SaaS,Mumbai,Private Equity,1000000.0,Pre-COVID
2016-06-08,MySeniorDoctor,E-commerce,Gurugram,Seed,200000.0,Pre-COVID
2016-06-08,Wired Hub,RealEstate,Jaipur,Seed,,Pre-COVID
2016-06-08,StoreKing,E-commerce,Bengaluru,Private Equity,16000000.0,Pre-COVID
2016-06-08,6Degree,SaaS,Mumbai,Seed,200000.0,Pre-COVID
2016-06-08,Shopwati,E-commerce,Gurugram,Seed,,Pre-COVID
2016-06-08,ListUp,E-commerce,Mumbai,Seed,500000.0,Pre-COVID
2016-06-08,Grey Campus,E-commerce,Hyderabad,Seed,1000000.0,Pre-COVID
2016-06-08,Cookifi,E-commerce,Bengaluru,Seed,,Pre-COVID
2016-06-09,Teabox,E-commerce,Siliguri,Seed,,Pre-COVID
2016-06-09,ExtraaEdge,E-commerce,Pune,Seed,,Pre-COVID
2016-06-09,EPayLater,SaaS,Mumbai,Seed,2000000.0,Pre-COVID
2016-06-10,MadRat Games,SaaS,Bengaluru,Seed,,Pre-COVID
2016-06-10,Freshee,Retail,Mumbai,Private Equity,,Pre-COVID
2016-06-10,Paytunes,E-commerce,Delhi,Private Equity,500000.0,Pre-COVID
2016-06-10,Kyazoonga,E-commerce,Mumbai,Seed,,Pre-COVID
2016-06-10,Kickstart Jobs,SaaS,Gurugram,Seed,,Pre-COVID
2016-06-11,Jazzmyride,E-commerce,Delhi,Private Equity,,Pre-COVID
2016-06-11,AutoSense,SaaS,Delhi,Private Equity,,Pre-COVID
2016-06-11,Redsun Telematics,E-commerce,Chennai,Private Equity,,Pre-COVID
2016-06-13,KhanaGadi,E-commerce,Jaipur,Seed,,Pre-COVID
2016-06-13,Bombay Shirt Company,E-commerce,Mumbai,Private Equity,1000000.0,Pre-COVID
2016-06-13,Matrubharti,E-commerce,,Seed,30000.0,Pre-COVID
2016-06-14,CureJoy,E-commerce,Bengaluru,Private Equity,4400000.0,Pre-COVID
2016-06-14,Sminq,E-commerce,Pune,Seed,1000000.0,Pre-COVID
2016-06-14,Gobolt,Logistics,Delhi,Seed,,Pre-COVID
2016-06-14,Bonhomia,FoodTech,Delhi,Private Equity,,Pre-COVID
2016-06-14,EdTechReview,E-commerce,Delhi,Seed,,Pre-COVID
2016-06-14,Jivox,SaaS,Bengaluru,Private Equity,6000000.0,Pre-COVID
2016-06-15,Oneway.cab,E-commerce,Vadodara,Seed,450000.0,Pre-COVID
2016-06-15,GrabOnRent,E-commerce,Bengaluru,Private Equity,,Pre-COVID
2016-06-16,Diro Labs,E-commerce,Delhi,Private Equity,450000.0,Pre-COVID
2016-06-16,Unnati Helpers,E-commerce,Gurugram,Private Equity,600000.0,Pre-COVID
2016-06-16,Athletto,E-commerce,Bengaluru,Seed,,Pre-COVID
2016-06-16,Voonik,E-commerce,Bengaluru,Private Equity,20000000.0,Pre-COVID
2016-06-16,ThinkPhi,SaaS,Mumbai,Seed,,Pre-COVID
2016-06-16,Saavn,E-commerce,,Private Equity,,Pre-COVID
2016-06-17,Silvan Innovation Labs,SaaS,Bengaluru,Private Equity,900000.0,Pre-COVID
2016-06-17,GreytHR,SaaS,Bengaluru,Private Equity,5200000.0,Pre-COVID
2016-06-17,Duffl,E-commerce,Bengaluru,Seed,,Pre-COVID
2016-06-17,BYG,E-commerce,Bengaluru,Seed,,Pre-COVID
2016-06-17,Cleartax,E-commerce,Delhi,Private Equity,12000000.0,Pre-COVID
2016-06-20,Dipper,E-commerce,Delhi,Seed,,Pre-COVID
2016-06-20,Qonfuse,E-commerce,Delhi,Seed,,Pre-COVID
2016-06-20,The Indian IRIS,E-commerce,Ahmedabad,Seed,,Pre-COVID
2016-06-21,PrettySecrets,E-commerce,Mumbai,Private Equity,6000000.0,Pre-COVID
2016-06-21,Syona Cosmetics,Retail,Chennai,Seed,150000.0,Pre-COVID
2016-06-21,CyclopsMedtech,SaaS,Bengaluru,Seed,,Pre-COVID
2016-06-21,NatureNama,E-commerce,Mumbai,Seed,225000.0,Pre-COVID
2016-06-21,Cleartrip,E-commerce,Mumbai,Private Equity,,Pre-COVID
2016-06-21,ProcMart,E-commerce,Noida,Private Equity,,Pre-COVID
2016-06-21,Onspoon,E-commerce,Mumbai,Seed,150000.0,Pre-COVID
2016-06-21,Celerix,SaaS,Bengaluru,Seed,400000.0,Pre-COVID
2016-06-21,REstate,E-commerce,Bengaluru,Seed,,Pre-COVID
2016-06-22,SpiderG,E-commerce,Pune,Seed,150000.0,Pre-COVID
2016-06-23,Padhopadhao,E-commerce,Delhi,Private Equity,,Pre-COVID
2016-06-23,Staqu,SaaS,Gurugram,Seed,,Pre-COVID
2016-06-23,FarEye,SaaS,Delhi,Private Equity,3500000.0,Pre-COVID
2016-06-23,The Uolo,E-commerce,Bengaluru,Seed,210000.0,Pre-COVID
2016-06-24,Drivify,E-commerce,Mumbai,Seed,50000.0,Pre-COVID
2016-06-24,PratiLipi,E-commerce,Bengaluru,Seed,,Pre-COVID
2016-06-24,ParaBlu,SaaS,Bengaluru,Seed,500000.0,Pre-COVID
2016-06-24,Schedulers Logistics,Logistics,Mumbai,Private Equity,6000000.0,Pre-COVID
2016-06-24,LEAP India,Others,Mumbai,Private Equity,3000000.0,Pre-COVID
2016-06-24,KabadiExpress,Others,Delhi,Seed,148000.0,Pre-COVID
